id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,positionType,season,team
8475119,https://assets.nhle.com/mugs/nhl/20142015/TOR/8475119.png,Zach,Sill,22.0,C,L,72,214,183,97,1988-05-24,Truro,CAN,NS,forwards,20142015,TOR
8473942,https://assets.nhle.com/mugs/nhl/20142015/TOR/8473942.png,Trevor,Smith,23.0,C,L,73,195,185,88,1985-02-08,Ottawa,CAN,ON,forwards,20142015,TOR
8474037,https://assets.nhle.com/mugs/nhl/20142015/TOR/8474037.png,James,van Riemsdyk,25.0,L,L,75,208,191,94,1989-05-04,Middletown,USA,NJ,forwards,20142015,TOR
8471476,https://assets.nhle.com/mugs/nhl/20142015/TOR/8471476.png,Daniel,Winnik,26.0,C,L,74,210,188,95,1985-03-06,Toronto,CAN,ON,forwards,20142015,TOR
8474113,https://assets.nhle.com/mugs/nhl/20142015/TOR/8474113.png,TJ,Brennan,29.0,D,L,73,216,185,98,1989-04-03,Willingboro,USA,NJ,defensemen,20142015,TOR
8466142,https://assets.nhle.com/mugs/nhl/20142015/TOR/8466142.png,Eric,Brewer,2.0,D,L,76,216,193,98,1979-04-17,Vernon,CAN,BC,defensemen,20142015,TOR
8475148,https://assets.nhle.com/mugs/nhl/20142015/TOR/8475148.png,Tim,Erixon,33.0,D,L,74,200,188,91,1991-02-24,Port Chester,USA,NY,defensemen,20142015,TOR
8471742,https://assets.nhle.com/mugs/nhl/20142015/TOR/8471742.png,Cody,Franson,4.0,D,R,77,224,196,102,1987-08-08,Sicamous,CAN,BC,defensemen,20142015,TOR
8474581,https://assets.nhle.com/mugs/nhl/20142015/TOR/8474581.png,Jake,Gardiner,51.0,D,L,74,203,188,92,1990-07-04,Minnetonka,USA,MN,defensemen,20142015,TOR
8475774,https://assets.nhle.com/mugs/nhl/20142015/TOR/8475774.png,Petter,Granberg,8.0,D,R,75,200,191,91,1992-08-27,Gallivare,SWE,,defensemen,20142015,TOR
8473560,https://assets.nhle.com/mugs/nhl/20142015/TOR/8473560.png,Korbinian,Holzer,55.0,D,R,75,213,191,97,1988-02-16,Munich,DEU,,defensemen,20142015,TOR
8474748,https://assets.nhle.com/mugs/nhl/20142015/TOR/8474748.png,Andrew,MacWilliam,57.0,D,L,74,223,188,101,1990-03-25,Calgary,CAN,AB,defensemen,20142015,TOR
8476478,https://assets.nhle.com/mugs/nhl/20142015/TOR/8476478.png,Stuart,Percy,50.0,D,L,73,187,185,85,1993-05-18,Oakville,CAN,ON,defensemen,20142015,TOR
8470602,https://assets.nhle.com/mugs/nhl/20142015/TOR/8470602.png,Dion,Phaneuf,3.0,D,L,76,222,193,101,1985-04-10,Edmonton,CAN,AB,defensemen,20142015,TOR
8471392,https://assets.nhle.com/mugs/nhl/20142015/TOR/8471392.png,Roman,Polak,46.0,D,R,74,240,188,109,1986-04-28,Ostrava,CZE,,defensemen,20142015,TOR
8476853,https://assets.nhle.com/mugs/nhl/20142015/TOR/8476853.png,Morgan,Rielly,44.0,D,L,73,222,185,101,1994-03-09,Vancouver,CAN,BC,defensemen,20142015,TOR
8462196,https://assets.nhle.com/mugs/nhl/20142015/TOR/8462196.png,Stephane,Robidas,12.0,D,R,71,190,180,86,1977-03-03,Sherbrooke,CAN,QC,defensemen,20142015,TOR
8473541,https://assets.nhle.com/mugs/nhl/20142015/TOR/8473541.png,Jonathan,Bernier,45.0,G,L,72,185,183,84,1988-08-07,Laval,CAN,QC,goalies,20142015,TOR
8473503,https://assets.nhle.com/mugs/nhl/20142015/TOR/8473503.png,James,Reimer,34.0,G,L,75,205,191,93,1988-03-15,Morweena,CAN,MB,goalies,20142015,TOR
8476466,https://assets.nhle.com/mugs/nhl/20142015/VAN/8476466.png,Sven,Baertschi,47.0,L,L,71,190,180,86,1992-10-05,Bern,CHE,,forwards,20142015,VAN
8474009,https://assets.nhle.com/mugs/nhl/20142015/VAN/8474009.png,Nick,Bonino,13.0,C,L,73,195,185,88,1988-04-20,Hartford,USA,CT,forwards,20142015,VAN
8470358,https://assets.nhle.com/mugs/nhl/20142015/VAN/8470358.png,Alexandre,Burrows,14.0,R,L,73,197,185,89,1981-04-11,Pincourt,CAN,QC,forwards,20142015,VAN
8476214,https://assets.nhle.com/mugs/nhl/20142015/VAN/8476214.png,Brandon,DeFazio,39.0,L,L,74,199,188,90,1988-09-13,Etobicoke,CAN,ON,forwards,20142015,VAN
8473432,https://assets.nhle.com/mugs/nhl/20142015/VAN/8473432.png,Derek,Dorsett,,R,R,72,192,183,87,1986-12-20,Kindersley,CAN,SK,forwards,20142015,VAN
8471498,https://assets.nhle.com/mugs/nhl/20142015/VAN/8471498.png,Jannik,Hansen,36.0,R,R,73,198,185,90,1986-03-15,Rødovre,DNK,,forwards,20142015,VAN
8470274,https://assets.nhle.com/mugs/nhl/20142015/VAN/8470274.png,Chris,Higgins,20.0,L,L,72,205,183,93,1983-06-02,Smithtown,USA,NY,forwards,20142015,VAN
8477500,https://assets.nhle.com/mugs/nhl/20142015/VAN/8477500.png,Bo,Horvat,53.0,C,L,72,215,183,98,1995-04-05,London,CAN,ON,forwards,20142015,VAN
8476482,https://assets.nhle.com/mugs/nhl/20142015/VAN/8476482.png,Nicklas,Jensen,46.0,R,L,75,216,191,98,1993-03-06,Herning,DNK,,forwards,20142015,VAN
8475178,https://assets.nhle.com/mugs/nhl/20142015/VAN/8475178.png,Zack,Kassian,9.0,R,R,75,211,191,96,1991-01-24,Windsor,CAN,ON,forwards,20142015,VAN
8477589,https://assets.nhle.com/mugs/nhl/20142015/VAN/8477589.png,Ronalds,Kenins,41.0,L,L,72,201,183,91,1991-02-28,Riga,LVA,,forwards,20142015,VAN
8473574,https://assets.nhle.com/mugs/nhl/20142015/VAN/8473574.png,Shawn,Matthias,27.0,C,L,76,231,193,105,1988-02-19,Mississauga,CAN,ON,forwards,20142015,VAN
8474646,https://assets.nhle.com/mugs/nhl/20142015/VAN/8474646.png,Brandon,McMillan,21.0,L,L,71,190,180,86,1990-03-22,Richmond,CAN,BC,forwards,20142015,VAN
8470755,https://assets.nhle.com/mugs/nhl/20142015/VAN/8470755.png,Brad,Richardson,13.0,R,L,72,190,183,86,1985-02-04,Belleville,CAN,ON,forwards,20142015,VAN
8467875,https://assets.nhle.com/mugs/nhl/20142015/VAN/8467875.png,Daniel,Sedin,22.0,L,L,73,190,185,86,1980-09-26,Ornskoldsvik,SWE,,forwards,20142015,VAN
8467876,https://assets.nhle.com/mugs/nhl/20142015/VAN/8467876.png,Henrik,Sedin,33.0,C,L,74,183,188,83,1980-09-26,Ornskoldsvik,SWE,,forwards,20142015,VAN
8473542,https://assets.nhle.com/mugs/nhl/20142015/VAN/8473542.png,Tom,Sestito,29.0,L,L,77,228,196,103,1987-09-28,Rome,USA,NY,forwards,20142015,VAN
8475223,https://assets.nhle.com/mugs/nhl/20142015/VAN/8475223.png,Linden,Vey,7.0,R,R,72,189,183,86,1991-07-17,Wakaw,CAN,SK,forwards,20142015,VAN
8468085,https://assets.nhle.com/mugs/nhl/20142015/VAN/8468085.png,Radim,Vrbata,17.0,R,R,73,194,185,88,1981-06-13,Mlada Boleslav,CZE,,forwards,20142015,VAN
8473415,https://assets.nhle.com/mugs/nhl/20142015/VAN/8473415.png,Alex,Biega,55.0,D,R,70,195,178,88,1988-04-04,Montréal,CAN,QC,defensemen,20142015,VAN
8469598,https://assets.nhle.com/mugs/nhl/20142015/VAN/8469598.png,Kevin,Bieksa,3.0,D,R,73,197,185,89,1981-06-16,Grimsby,CAN,ON,defensemen,20142015,VAN
8476431,https://assets.nhle.com/mugs/nhl/20142015/VAN/8476431.png,Adam,Clendening,44.0,D,R,72,194,183,88,1992-10-26,Niagara Falls,USA,NY,defensemen,20142015,VAN
8476302,https://assets.nhle.com/mugs/nhl/20142015/VAN/8476302.png,Frank,Corrado,26.0,D,R,72,205,183,93,1993-03-26,Toronto,CAN,ON,defensemen,20142015,VAN
8471303,https://assets.nhle.com/mugs/nhl/20142015/VAN/8471303.png,Alexander,Edler,23.0,D,L,76,210,193,95,1986-04-21,Ostersund,SWE,,defensemen,20142015,VAN
8469465,https://assets.nhle.com/mugs/nhl/20142015/VAN/8469465.png,Dan,Hamhuis,2.0,D,L,73,204,185,93,1982-12-13,Smithers,CAN,BC,defensemen,20142015,VAN
8474579,https://assets.nhle.com/mugs/nhl/20142015/VAN/8474579.png,Luca,Sbisa,5.0,D,L,75,206,191,93,1990-01-30,Ozieri,ITA,,defensemen,20142015,VAN
8475598,https://assets.nhle.com/mugs/nhl/20142015/VAN/8475598.png,Ryan,Stanton,18.0,D,L,74,205,188,93,1989-07-20,St. Albert,CAN,AB,defensemen,20142015,VAN
8475690,https://assets.nhle.com/mugs/nhl/20142015/VAN/8475690.png,Chris,Tanev,8.0,D,R,74,193,188,88,1989-12-20,Toronto,CAN,ON,defensemen,20142015,VAN
8474134,https://assets.nhle.com/mugs/nhl/20142015/VAN/8474134.png,Yannick,Weber,6.0,D,R,71,200,180,91,1988-09-23,Morges,CHE,,defensemen,20142015,VAN
8475663,https://assets.nhle.com/mugs/nhl/20142015/VAN/8475663.png,Eddie,Lack,31.0,G,L,76,187,193,85,1988-01-05,Norrtalje,SWE,,goalies,20142015,VAN
8474593,https://assets.nhle.com/mugs/nhl/20142015/VAN/8474593.png,Jacob,Markstrom,25.0,G,L,78,207,198,94,1990-01-31,Gavle,SWE,,goalies,20142015,VAN
8468011,https://assets.nhle.com/mugs/nhl/20142015/VAN/8468011.png,Ryan,Miller,30.0,G,L,74,170,188,77,1980-07-17,East Lansing,USA,MI,goalies,20142015,VAN
8473563,https://assets.nhle.com/mugs/nhl/20142015/WSH/8473563.png,Nicklas,Backstrom,19.0,C,L,73,202,185,92,1987-11-23,Gavle,SWE,,forwards,20142015,WSH
8474291,https://assets.nhle.com/mugs/nhl/20142015/WSH/8474291.png,Jay,Beagle,83.0,C,R,75,210,191,95,1985-10-16,Calgary,CAN,AB,forwards,20142015,WSH
8471426,https://assets.nhle.com/mugs/nhl/20142015/WSH/8471426.png,Troy,Brouwer,20.0,R,R,75,213,191,97,1985-08-17,Vancouver,CAN,BC,forwards,20142015,WSH
8475161,https://assets.nhle.com/mugs/nhl/20142015/WSH/8475161.png,Chris,Brown,67.0,C,R,74,208,188,94,1991-02-03,Flower Mound,USA,TX,forwards,20142015,WSH
8477444,https://assets.nhle.com/mugs/nhl/20142015/WSH/8477444.png,Andre,Burakovsky,65.0,L,L,75,209,191,95,1995-02-09,Klagenfurt,AUT,,forwards,20142015,WSH
8466251,https://assets.nhle.com/mugs/nhl/20142015/WSH/8466251.png,Jason,Chimera,25.0,L,L,75,215,191,98,1979-05-02,Edmonton,CAN,AB,forwards,20142015,WSH
8472368,https://assets.nhle.com/mugs/nhl/20142015/WSH/8472368.png,Chris,Conner,23.0,R,L,67,181,170,82,1983-12-23,Westland,USA,MI,forwards,20142015,WSH
8470611,https://assets.nhle.com/mugs/nhl/20142015/WSH/8470611.png,Eric,Fehr,16.0,C,R,76,209,193,95,1985-09-07,Winkler,CAN,MB,forwards,20142015,WSH
8475816,https://assets.nhle.com/mugs/nhl/20142015/WSH/8475816.png,Stanislav,Galiev,16.0,R,R,73,197,185,89,1992-01-17,Moscow,RUS,,forwards,20142015,WSH
8471185,https://assets.nhle.com/mugs/nhl/20142015/WSH/8471185.png,Curtis,Glencross,22.0,L,L,73,197,185,89,1982-12-28,Kindersley,CAN,SK,forwards,20142015,WSH
8475149,https://assets.nhle.com/mugs/nhl/20142015/WSH/8475149.png,Marcus,Johansson,90.0,L,L,73,203,185,92,1990-10-06,Landskrona,SWE,,forwards,20142015,WSH
8475744,https://assets.nhle.com/mugs/nhl/20142015/WSH/8475744.png,Evgeny,Kuznetsov,92.0,C,L,74,207,188,94,1992-05-19,Chelyabinsk,RUS,,forwards,20142015,WSH
8469639,https://assets.nhle.com/mugs/nhl/20142015/WSH/8469639.png,Brooks,Laich,21.0,C,L,74,200,188,91,1983-06-23,Wawota,CAN,SK,forwards,20142015,WSH
8475247,https://assets.nhle.com/mugs/nhl/20142015/WSH/8475247.png,Michael,Latta,46.0,C,R,72,207,183,94,1991-05-25,Kitchener,CAN,ON,forwards,20142015,WSH
8477070,https://assets.nhle.com/mugs/nhl/20142015/WSH/8477070.png,Liam,O'Brien,87.0,C,L,73,213,185,97,1994-07-29,Halifax,CAN,NS,forwards,20142015,WSH
8471214,https://assets.nhle.com/mugs/nhl/20142015/WSH/8471214.png,Alex,Ovechkin,8.0,L,R,75,238,191,108,1985-09-17,Moscow,RUS,,forwards,20142015,WSH
8475619,https://assets.nhle.com/mugs/nhl/20142015/WSH/8475619.png,Aaron,Volpatti,17.0,L,L,72,215,183,98,1985-05-30,Revelstoke,CAN,BC,forwards,20142015,WSH
8468208,https://assets.nhle.com/mugs/nhl/20142015/WSH/8468208.png,Joel,Ward,42.0,R,R,73,225,185,102,1980-12-02,North York,CAN,ON,forwards,20142015,WSH
8476880,https://assets.nhle.com/mugs/nhl/20142015/WSH/8476880.png,Tom,Wilson,43.0,R,R,76,220,193,100,1994-03-29,Toronto,CAN,ON,forwards,20142015,WSH
8473991,https://assets.nhle.com/mugs/nhl/20142015/WSH/8473991.png,Karl,Alzner,27.0,D,L,75,213,191,97,1988-09-24,Burnaby,CAN,BC,defensemen,20142015,WSH
8474590,https://assets.nhle.com/mugs/nhl/20142015/WSH/8474590.png,John,Carlson,74.0,D,R,75,215,191,98,1990-01-10,Natick,USA,MA,defensemen,20142015,WSH
8469476,https://assets.nhle.com/mugs/nhl/20142015/WSH/8469476.png,Tim,Gleason,6.0,D,L,72,217,183,98,1983-01-29,Clawson,USA,MI,defensemen,20142015,WSH
8471242,https://assets.nhle.com/mugs/nhl/20142015/WSH/8471242.png,Mike,Green,52.0,D,R,73,210,185,95,1985-10-12,Calgary,CAN,AB,defensemen,20142015,WSH
8474519,https://assets.nhle.com/mugs/nhl/20142015/WSH/8474519.png,Jack,Hillen,38.0,D,L,70,190,178,86,1986-01-24,Minnetonka,USA,MN,defensemen,20142015,WSH
8471702,https://assets.nhle.com/mugs/nhl/20142015/WSH/8471702.png,Matt,Niskanen,2.0,D,R,73,203,185,92,1986-12-06,Virginia,USA,MN,defensemen,20142015,WSH
8476162,https://assets.nhle.com/mugs/nhl/20142015/WSH/8476162.png,Steve,Oleksy,61.0,D,R,71,188,180,85,1986-02-04,Chesterfield,USA,MI,defensemen,20142015,WSH
8468498,https://assets.nhle.com/mugs/nhl/20142015/WSH/8468498.png,Brooks,Orpik,44.0,D,L,75,217,191,98,1980-09-26,San Francisco,USA,CA,defensemen,20142015,WSH
8476799,https://assets.nhle.com/mugs/nhl/20142015/WSH/8476799.png,Cameron,Schilling,38.0,D,L,75,190,191,86,1988-10-07,Carmel,USA,IN,defensemen,20142015,WSH
8477220,https://assets.nhle.com/mugs/nhl/20142015/WSH/8477220.png,Nate,Schmidt,88.0,D,L,72,195,183,88,1991-07-16,St. Cloud,USA,MN,defensemen,20142015,WSH
8475831,https://assets.nhle.com/mugs/nhl/20142015/WSH/8475831.png,Philipp,Grubauer,31.0,G,L,73,188,185,85,1991-11-25,Rosenheim,DEU,,goalies,20142015,WSH
8474651,https://assets.nhle.com/mugs/nhl/20142015/WSH/8474651.png,Braden,Holtby,70.0,G,L,73,215,185,98,1989-09-16,Lloydminster,CAN,SK,goalies,20142015,WSH
8471251,https://assets.nhle.com/mugs/nhl/20142015/WSH/8471251.png,Justin,Peters,35.0,G,L,73,210,185,95,1986-08-30,Blyth,CAN,ON,goalies,20142015,WSH
8477429,https://assets.nhle.com/mugs/nhl/20142015/WPG/8477429.png,Andrew,Copp,9.0,C,L,73,199,185,90,1994-07-08,Ann Arbor,USA,MI,forwards,20142015,WPG
8474616,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474616.png,Patrice,Cormier,28.0,C,L,74,215,188,98,1990-06-14,Moncton,CAN,NB,forwards,20142015,WPG
8473564,https://assets.nhle.com/mugs/nhl/20142015/WPG/8473564.png,Michael,Frolik,67.0,R,L,73,186,185,84,1988-02-17,Kladno,CZE,,forwards,20142015,WPG
8474001,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474001.png,TJ,Galiardi,21.0,L,L,74,185,188,84,1988-04-22,Calgary,CAN,AB,forwards,20142015,WPG
8474094,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474094.png,Matt,Halischuk,15.0,R,R,72,180,183,82,1988-06-01,Toronto,CAN,ON,forwards,20142015,WPG
8475169,https://assets.nhle.com/mugs/nhl/20142015/WPG/8475169.png,Evander,Kane,9.0,L,L,74,210,188,95,1991-08-02,Vancouver,CAN,BC,forwards,20142015,WPG
8475159,https://assets.nhle.com/mugs/nhl/20142015/WPG/8475159.png,Carl,Klingberg,48.0,L,R,75,205,191,93,1991-01-28,Gothenburg,SWE,,forwards,20142015,WPG
8471217,https://assets.nhle.com/mugs/nhl/20142015/WPG/8471217.png,Andrew,Ladd,16.0,L,L,75,205,191,93,1985-12-12,Maple Ridge,CAN,BC,forwards,20142015,WPG
8473412,https://assets.nhle.com/mugs/nhl/20142015/WPG/8473412.png,Bryan,Little,18.0,C,R,72,191,183,87,1987-11-12,Edmonton,CAN,AB,forwards,20142015,WPG
8476392,https://assets.nhle.com/mugs/nhl/20142015/WPG/8476392.png,Adam,Lowry,17.0,C,L,78,208,198,94,1993-03-29,St. Louis,USA,MO,forwards,20142015,WPG
8474603,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474603.png,Eric,O'Dell,58.0,C,R,73,200,185,91,1990-06-21,Ottawa,CAN,ON,forwards,20142015,WPG
8474061,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474061.png,Anthony,Peluso,14.0,R,R,75,225,191,102,1989-04-18,North York,CAN,ON,forwards,20142015,WPG
8473618,https://assets.nhle.com/mugs/nhl/20142015/WPG/8473618.png,Mathieu,Perreault,85.0,L,L,70,189,178,86,1988-01-05,Drummondville,CAN,QC,forwards,20142015,WPG
8476460,https://assets.nhle.com/mugs/nhl/20142015/WPG/8476460.png,Mark,Scheifele,55.0,C,R,75,198,191,90,1993-03-15,Kitchener,CAN,ON,forwards,20142015,WPG
8470289,https://assets.nhle.com/mugs/nhl/20142015/WPG/8470289.png,Jim,Slater,19.0,C,L,72,195,183,88,1982-12-09,Lapeer,USA,MI,forwards,20142015,WPG
8471226,https://assets.nhle.com/mugs/nhl/20142015/WPG/8471226.png,Drew,Stafford,12.0,R,R,74,215,188,98,1985-10-30,Milwaukee,USA,WI,forwards,20142015,WPG
8470740,https://assets.nhle.com/mugs/nhl/20142015/WPG/8470740.png,Lee,Stempniak,20.0,R,R,71,195,180,88,1983-02-04,West Seneca,USA,NY,forwards,20142015,WPG
8469501,https://assets.nhle.com/mugs/nhl/20142015/WPG/8469501.png,Chris,Thorburn,22.0,R,R,75,235,191,107,1983-06-03,Sault Ste. Marie,CAN,ON,forwards,20142015,WPG
8473482,https://assets.nhle.com/mugs/nhl/20142015/WPG/8473482.png,Jiri,Tlusty,91.0,C,L,72,205,183,93,1988-03-16,Slany,CZE,,forwards,20142015,WPG
8471218,https://assets.nhle.com/mugs/nhl/20142015/WPG/8471218.png,Blake,Wheeler,26.0,R,R,77,220,196,100,1986-08-31,Plymouth,USA,MN,forwards,20142015,WPG
8474567,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474567.png,Zach,Bogosian,44.0,D,R,74,222,188,101,1990-07-15,Massena,USA,NY,defensemen,20142015,WPG
8475567,https://assets.nhle.com/mugs/nhl/20142015/WPG/8475567.png,Julien,Brouillette,49.0,D,L,71,185,180,84,1986-12-05,St-Esprit,CAN,QC,defensemen,20142015,WPG
8470834,https://assets.nhle.com/mugs/nhl/20142015/WPG/8470834.png,Dustin,Byfuglien,33.0,D,R,77,260,196,118,1985-03-27,Roseau,USA,MN,defensemen,20142015,WPG
8475279,https://assets.nhle.com/mugs/nhl/20142015/WPG/8475279.png,Ben,Chiarot,7.0,D,L,75,232,191,105,1991-05-09,Hamilton,CAN,ON,defensemen,20142015,WPG
8471482,https://assets.nhle.com/mugs/nhl/20142015/WPG/8471482.png,Grant,Clitsome,24.0,D,L,71,211,180,96,1985-04-14,Gloucester,CAN,ON,defensemen,20142015,WPG
8474184,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474184.png,Keaton,Ellerby,7.0,D,L,77,220,196,100,1988-11-05,Strathmore,CAN,AB,defensemen,20142015,WPG
8470828,https://assets.nhle.com/mugs/nhl/20142015/WPG/8470828.png,Toby,Enstrom,39.0,D,L,70,180,178,82,1984-11-05,Nordingra,SWE,,defensemen,20142015,WPG
8469531,https://assets.nhle.com/mugs/nhl/20142015/WPG/8469531.png,Jay,Harrison,23.0,D,L,76,222,193,101,1982-11-03,Oshawa,CAN,ON,defensemen,20142015,WPG
8474574,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474574.png,Tyler,Myers,57.0,D,R,80,229,203,104,1990-02-01,Houston,USA,TX,defensemen,20142015,WPG
8471385,https://assets.nhle.com/mugs/nhl/20142015/WPG/8471385.png,Adam,Pardy,2.0,D,L,76,227,193,103,1984-03-29,Bonavista,CAN,NL,defensemen,20142015,WPG
8474074,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474074.png,Paul,Postma,4.0,D,R,75,195,191,88,1989-02-22,Red Deer,CAN,AB,defensemen,20142015,WPG
8470614,https://assets.nhle.com/mugs/nhl/20142015/WPG/8470614.png,Mark,Stuart,5.0,D,L,74,215,188,98,1984-04-27,Rochester,USA,MN,defensemen,20142015,WPG
8476885,https://assets.nhle.com/mugs/nhl/20142015/WPG/8476885.png,Jacob,Trouba,8.0,D,R,75,203,191,92,1994-02-26,Rochester,USA,MI,defensemen,20142015,WPG
8474636,https://assets.nhle.com/mugs/nhl/20142015/WPG/8474636.png,Michael,Hutchinson,34.0,G,R,75,201,191,91,1990-03-02,Barrie,CAN,ON,goalies,20142015,WPG
8471715,https://assets.nhle.com/mugs/nhl/20142015/WPG/8471715.png,Ondrej,Pavelec,31.0,G,L,75,212,191,96,1987-08-31,Kladno,CZE,,goalies,20142015,WPG
8471699,https://assets.nhle.com/mugs/nhl/20152016/ANA/8471699.png,Andrew,Cogliano,7.0,L,L,70,179,178,81,1987-06-14,Toronto,CAN,ON,forwards,20152016,ANA
8476384,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476384.png,Max,Friberg,43.0,L,R,71,200,180,91,1992-11-20,Skovde,SWE,,forwards,20152016,ANA
8476116,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476116.png,Ryan,Garbutt,16.0,C,L,72,195,183,88,1985-08-12,Edmonton,CAN,AB,forwards,20152016,ANA
8470612,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470612.png,Ryan,Getzlaf,15.0,C,R,76,220,193,100,1985-05-10,Regina,CAN,SK,forwards,20152016,ANA
8474176,https://assets.nhle.com/mugs/nhl/20152016/ANA/8474176.png,Carl,Hagelin,26.0,L,L,72,183,183,83,1988-08-23,Sodertalje,SWE,,forwards,20152016,ANA
8467423,https://assets.nhle.com/mugs/nhl/20152016/ANA/8467423.png,Shawn,Horcoff,22.0,C,L,73,210,185,95,1978-09-17,Trail,CAN,BC,forwards,20152016,ANA
8469490,https://assets.nhle.com/mugs/nhl/20152016/ANA/8469490.png,Tim,Jackman,18.0,R,R,74,225,188,102,1981-11-14,Minot,USA,ND,forwards,20152016,ANA
8470616,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470616.png,Ryan,Kesler,17.0,C,R,74,206,188,93,1984-08-31,Livonia,USA,MI,forwards,20152016,ANA
8474034,https://assets.nhle.com/mugs/nhl/20152016/ANA/8474034.png,Patrick,Maroon,19.0,L,L,75,234,191,106,1988-04-23,St. Louis,USA,MO,forwards,20152016,ANA
8473465,https://assets.nhle.com/mugs/nhl/20152016/ANA/8473465.png,Jamie,McGinn,88.0,L,L,73,205,185,93,1988-08-05,Fergus,CAN,ON,forwards,20152016,ANA
8476474,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476474.png,Stefan,Noesen,64.0,R,R,73,205,185,93,1993-02-12,Plano,USA,TX,forwards,20152016,ANA
8474102,https://assets.nhle.com/mugs/nhl/20152016/ANA/8474102.png,David,Perron,57.0,L,R,73,196,185,89,1988-05-28,Sherbrooke,CAN,QC,forwards,20152016,ANA
8470621,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470621.png,Corey,Perry,10.0,R,R,75,208,191,94,1985-05-16,Peterborough,CAN,ON,forwards,20152016,ANA
8475204,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475204.png,Brandon,Pirri,11.0,C,L,73,180,185,82,1991-04-10,Toronto,CAN,ON,forwards,20152016,ANA
8476483,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476483.png,Rickard,Rakell,67.0,L,R,73,195,185,88,1993-05-05,Sundbyberg,SWE,,forwards,20152016,ANA
8477941,https://assets.nhle.com/mugs/nhl/20152016/ANA/8477941.png,Nick,Ritchie,37.0,L,L,75,236,191,107,1995-12-05,Orangeville,CAN,ON,forwards,20152016,ANA
8471390,https://assets.nhle.com/mugs/nhl/20152016/ANA/8471390.png,Mike,Santorelli,25.0,C,R,72,189,183,86,1985-12-14,Vancouver,CAN,BC,forwards,20152016,ANA
8478137,https://assets.nhle.com/mugs/nhl/20152016/ANA/8478137.png,Jiri,Sekac,46.0,L,L,73,185,185,84,1992-06-10,Kladno,CZE,,forwards,20152016,ANA
8475958,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475958.png,Michael,Sgarbossa,48.0,C,L,72,179,183,81,1992-07-25,Campbellville,CAN,ON,forwards,20152016,ANA
8475164,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475164.png,Jakob,Silfverberg,33.0,R,R,73,207,185,94,1990-10-13,Gavle,SWE,,forwards,20152016,ANA
8473485,https://assets.nhle.com/mugs/nhl/20152016/ANA/8473485.png,Chris,Stewart,29.0,R,R,74,242,188,110,1987-10-30,Toronto,CAN,ON,forwards,20152016,ANA
8470775,https://assets.nhle.com/mugs/nhl/20152016/ANA/8470775.png,Nate,Thompson,44.0,C,L,73,205,185,93,1984-10-05,Anchorage,USA,AK,forwards,20152016,ANA
8475780,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475780.png,Chris,Wagner,21.0,C,R,72,192,183,87,1991-05-27,Walpole,USA,MA,forwards,20152016,ANA
8476158,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476158.png,Harry,Zolnierczyk,41.0,C,L,71,180,180,82,1987-09-01,Toronto,CAN,ON,forwards,20152016,ANA
8469598,https://assets.nhle.com/mugs/nhl/20152016/ANA/8469598.png,Kevin,Bieksa,3.0,D,R,73,197,185,89,1981-06-16,Grimsby,CAN,ON,defensemen,20152016,ANA
8475155,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475155.png,Simon,Despres,6.0,D,L,76,218,193,99,1991-07-27,Laval,CAN,QC,defensemen,20152016,ANA
8475764,https://assets.nhle.com/mugs/nhl/20152016/ANA/8475764.png,Cam,Fowler,4.0,D,L,74,215,188,98,1991-12-05,Windsor,CAN,ON,defensemen,20152016,ANA
8473560,https://assets.nhle.com/mugs/nhl/20152016/ANA/8473560.png,Korbinian,Holzer,5.0,D,R,75,213,191,97,1988-02-16,Munich,DEU,,defensemen,20152016,ANA
8476854,https://assets.nhle.com/mugs/nhl/20152016/ANA/8476854.png,Hampus,Lindholm,47.0,D,L,76,215,193,98,1994-01-20,Helsingborg,SWE,,defensemen,20152016,ANA
