id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,positionType,season,team
8470180,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470180.png,Eric,Nystrom,24,L,L,73,200,185,91,1983-02-14,Syosset,USA,NY,forwards,20112012,DAL
8468505,https://assets.nhle.com/mugs/nhl/20112012/DAL/8468505.png,Steve,Ott,29,L,L,72,193,183,88,1982-08-19,Summerside,CAN,PE,forwards,20112012,DAL
8467543,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467543.png,Toby,Petersen,34,C,L,70,195,178,88,1978-10-27,Minneapolis,USA,MN,forwards,20112012,DAL
8467371,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467371.png,Mike,Ribeiro,63,C,L,72,179,183,81,1980-02-10,Montréal,CAN,QC,forwards,20112012,DAL
8467545,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467545.png,Michael,Ryder,73,R,R,73,200,185,91,1980-03-31,Bonavista,CAN,NL,forwards,20112012,DAL
8475191,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475191.png,Reilly,Smith,18,R,L,73,185,185,84,1991-04-01,Mimico,CAN,ON,forwards,20112012,DAL
8475266,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475266.png,Tomas,Vincour,81,C,R,74,204,188,93,1990-11-19,Brno,CZE,,forwards,20112012,DAL
8471807,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471807.png,Tom,Wandell,23,C,L,73,200,185,91,1987-01-29,Sodertalje,SWE,,forwards,20112012,DAL
8470777,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470777.png,Francis,Wathier,48,L,L,76,210,193,95,1984-12-07,St. Isidore,CAN,ON,forwards,20112012,DAL
8474818,https://assets.nhle.com/mugs/nhl/20112012/DAL/8474818.png,Jordie,Benn,24,D,L,74,201,188,91,1987-07-26,Victoria,CAN,BC,defensemen,20112012,DAL
8470110,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470110.png,Trevor,Daley,6,D,L,71,199,180,90,1983-10-09,Toronto,CAN,ON,defensemen,20112012,DAL
8475455,https://assets.nhle.com/mugs/nhl/20112012/DAL/8475455.png,Brenden,Dillon,4,D,L,76,224,193,102,1990-11-13,New Westminster,CAN,BC,defensemen,20112012,DAL
8471241,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471241.png,Mark,Fistric,28,D,L,74,225,188,102,1986-06-01,Edmonton,CAN,AB,defensemen,20112012,DAL
8471274,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471274.png,Alex,Goligoski,33,D,L,71,173,180,78,1985-07-30,Grand Rapids,USA,MN,defensemen,20112012,DAL
8471269,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471269.png,Nicklas,Grossmann,2,D,L,76,230,193,104,1985-01-22,Stockholm,SWE,,defensemen,20112012,DAL
8474707,https://assets.nhle.com/mugs/nhl/20112012/DAL/8474707.png,Philip,Larsen,36,D,R,73,185,185,84,1989-12-07,Esbjerg,DNK,,defensemen,20112012,DAL
8471385,https://assets.nhle.com/mugs/nhl/20112012/DAL/8471385.png,Adam,Pardy,27,D,L,76,227,193,103,1984-03-29,Bonavista,CAN,NL,defensemen,20112012,DAL
8462196,https://assets.nhle.com/mugs/nhl/20112012/DAL/8462196.png,Stephane,Robidas,3,D,R,71,190,180,86,1977-03-03,Sherbrooke,CAN,QC,defensemen,20112012,DAL
8460561,https://assets.nhle.com/mugs/nhl/20112012/DAL/8460561.png,Sheldon,Souray,44,D,L,76,231,193,105,1976-07-13,Elk Point,CAN,AB,defensemen,20112012,DAL
8473614,https://assets.nhle.com/mugs/nhl/20112012/DAL/8473614.png,Richard,Bachman,31,G,L,70,183,178,83,1987-07-25,Salt Lake City,USA,UT,goalies,20112012,DAL
8470140,https://assets.nhle.com/mugs/nhl/20112012/DAL/8470140.png,Kari,Lehtonen,32,G,L,76,209,193,95,1983-11-16,Helsinki,FIN,,goalies,20112012,DAL
8467453,https://assets.nhle.com/mugs/nhl/20112012/DAL/8467453.png,Andrew,Raycroft,30,G,L,73,180,185,82,1980-05-04,Belleville,CAN,ON,goalies,20112012,DAL
8471716,https://assets.nhle.com/mugs/nhl/20112012/DET/8471716.png,Justin,Abdelkader,8,L,L,74,213,188,97,1987-02-25,Muskegon,USA,MI,forwards,20112012,DET
8474168,https://assets.nhle.com/mugs/nhl/20112012/DET/8474168.png,Joakim,Andersson,18,C,L,74,211,188,96,1989-02-05,Munkedal,SWE,,forwards,20112012,DET
8459444,https://assets.nhle.com/mugs/nhl/20112012/DET/8459444.png,Todd,Bertuzzi,44,R,L,75,229,191,104,1975-02-02,Sudbury,CAN,ON,forwards,20112012,DET
8474552,https://assets.nhle.com/mugs/nhl/20112012/DET/8474552.png,Fabian,Brunnstrom,76,L,L,73,206,185,93,1985-02-06,Jonstorp,SWE,,forwards,20112012,DET
8466149,https://assets.nhle.com/mugs/nhl/20112012/DET/8466149.png,Daniel,Cleary,11,R,L,73,205,185,93,1978-12-18,Carbonear,CAN,NL,forwards,20112012,DET
8472368,https://assets.nhle.com/mugs/nhl/20112012/DET/8472368.png,Chris,Conner,41,R,L,67,181,170,82,1983-12-23,Westland,USA,MI,forwards,20112012,DET
8467514,https://assets.nhle.com/mugs/nhl/20112012/DET/8467514.png,Pavel,Datsyuk,13,C,L,71,194,180,88,1978-07-20,Sverdlovsk,RUS,,forwards,20112012,DET
8470622,https://assets.nhle.com/mugs/nhl/20112012/DET/8470622.png,Patrick,Eaves,17,R,R,71,203,180,92,1984-05-01,Calgary,CAN,AB,forwards,20112012,DET
8473558,https://assets.nhle.com/mugs/nhl/20112012/DET/8473558.png,Cory,Emmerton,25,C,L,72,191,183,87,1988-06-01,St. Thomas,CAN,ON,forwards,20112012,DET
8470047,https://assets.nhle.com/mugs/nhl/20112012/DET/8470047.png,Valtteri,Filppula,51,C,L,72,189,183,86,1984-03-20,Vantaa,FIN,,forwards,20112012,DET
8471309,https://assets.nhle.com/mugs/nhl/20112012/DET/8471309.png,Johan,Franzen,93,R,L,76,232,193,105,1979-12-23,Vetlanda,SWE,,forwards,20112012,DET
8471794,https://assets.nhle.com/mugs/nhl/20112012/DET/8471794.png,Darren,Helm,43,L,L,72,192,183,87,1987-01-21,St. Andrews,CAN,MB,forwards,20112012,DET
8460743,https://assets.nhle.com/mugs/nhl/20112012/DET/8460743.png,Tomas,Holmstrom,96,L,L,72,200,183,91,1973-01-23,Pitea,SWE,,forwards,20112012,DET
8470201,https://assets.nhle.com/mugs/nhl/20112012/DET/8470201.png,Jiri,Hudler,26,C,L,70,190,178,86,1984-01-04,Olomouc,CZE,,forwards,20112012,DET
8470778,https://assets.nhle.com/mugs/nhl/20112012/DET/8470778.png,Drew,Miller,20,L,L,74,183,188,83,1984-02-17,Dover,USA,NJ,forwards,20112012,DET
8473569,https://assets.nhle.com/mugs/nhl/20112012/DET/8473569.png,Jan,Mursak,39,L,R,71,190,180,86,1988-01-20,Maribor,SVN,,forwards,20112012,DET
8474679,https://assets.nhle.com/mugs/nhl/20112012/DET/8474679.png,Gustav,Nyquist,14,R,L,71,180,180,82,1989-09-01,Halmstad,SWE,,forwards,20112012,DET
8475772,https://assets.nhle.com/mugs/nhl/20112012/DET/8475772.png,Riley,Sheahan,15,C,L,74,214,188,97,1991-12-07,St. Catharines,CAN,ON,forwards,20112012,DET
8468083,https://assets.nhle.com/mugs/nhl/20112012/DET/8468083.png,Henrik,Zetterberg,40,C,L,72,197,183,89,1980-10-09,Njurunda,SWE,,forwards,20112012,DET
8467915,https://assets.nhle.com/mugs/nhl/20112012/DET/8467915.png,Mike,Commodore,22,D,R,76,227,193,103,1979-11-07,Fort Saskatchewan,CAN,AB,defensemen,20112012,DET
8470318,https://assets.nhle.com/mugs/nhl/20112012/DET/8470318.png,Jonathan,Ericsson,52,D,L,76,218,193,99,1984-03-02,Karlskrona,SWE,,defensemen,20112012,DET
8467928,https://assets.nhle.com/mugs/nhl/20112012/DET/8467928.png,Doug,Janik,37,D,L,74,211,188,96,1980-03-26,Agawam,USA,MA,defensemen,20112012,DET
8471693,https://assets.nhle.com/mugs/nhl/20112012/DET/8471693.png,Jakub,Kindl,4,D,L,75,199,191,90,1987-02-10,Sumperk,CZE,,defensemen,20112012,DET
8468509,https://assets.nhle.com/mugs/nhl/20112012/DET/8468509.png,Niklas,Kronwall,55,D,L,72,194,183,88,1981-01-12,Stockholm,SWE,,defensemen,20112012,DET
8457063,https://assets.nhle.com/mugs/nhl/20112012/DET/8457063.png,Nicklas,Lidstrom,5,D,L,73,192,185,87,1970-04-28,Vasteras,SWE,,defensemen,20112012,DET
8470724,https://assets.nhle.com/mugs/nhl/20112012/DET/8470724.png,Kyle,Quincey,27,D,L,74,210,188,95,1985-08-12,Kitchener,CAN,ON,defensemen,20112012,DET
8474090,https://assets.nhle.com/mugs/nhl/20112012/DET/8474090.png,Brendan,Smith,2,D,L,74,200,188,91,1989-02-08,Mimico,CAN,ON,defensemen,20112012,DET
8467331,https://assets.nhle.com/mugs/nhl/20112012/DET/8467331.png,Brad,Stuart,23,D,L,74,215,188,98,1979-11-06,Rocky Mountain House,CAN,AB,defensemen,20112012,DET
8470273,https://assets.nhle.com/mugs/nhl/20112012/DET/8470273.png,Ian,White,18,D,R,70,191,178,87,1984-06-04,Steinbach,CAN,MB,defensemen,20112012,DET
8469152,https://assets.nhle.com/mugs/nhl/20112012/DET/8469152.png,Ty,Conklin,29,G,L,73,185,185,84,1976-03-30,Anchorage,USA,AK,goalies,20112012,DET
8470657,https://assets.nhle.com/mugs/nhl/20112012/DET/8470657.png,Jimmy,Howard,35,G,L,73,218,185,99,1984-03-26,Syracuse,USA,NY,goalies,20112012,DET
8469732,https://assets.nhle.com/mugs/nhl/20112012/DET/8469732.png,Joey,MacDonald,31,G,L,72,197,183,89,1980-02-07,Pictou,CAN,NS,goalies,20112012,DET
8465050,https://assets.nhle.com/mugs/nhl/20112012/EDM/8465050.png,Eric,Belanger,20,C,L,71,185,180,84,1977-12-16,Sherbrooke,CAN,QC,forwards,20112012,EDM
8474691,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474691.png,Philippe,Cornet,51,L,L,72,196,183,89,1990-03-28,Val-Senneville,CAN,QC,forwards,20112012,EDM
8470280,https://assets.nhle.com/mugs/nhl/20112012/EDM/8470280.png,Ben,Eager,55,L,L,74,226,188,103,1984-01-22,Ottawa,CAN,ON,forwards,20112012,EDM
8474586,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474586.png,Jordan,Eberle,14,R,R,71,190,180,86,1990-05-15,Regina,CAN,SK,forwards,20112012,EDM
8474040,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474040.png,Sam,Gagner,89,C,R,71,201,180,91,1989-08-10,London,CAN,ON,forwards,20112012,EDM
8464984,https://assets.nhle.com/mugs/nhl/20112012/EDM/8464984.png,Josh,Green,12,C,L,75,218,191,99,1977-11-16,Camrose,CAN,AB,forwards,20112012,EDM
8475791,https://assets.nhle.com/mugs/nhl/20112012/EDM/8475791.png,Taylor,Hall,4,L,L,73,210,185,95,1991-11-14,Calgary,CAN,AB,forwards,20112012,EDM
8474719,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474719.png,Teemu,Hartikainen,56,L,L,73,214,185,97,1990-05-03,Kuopio,FIN,,forwards,20112012,EDM
8469466,https://assets.nhle.com/mugs/nhl/20112012/EDM/8469466.png,Ales,Hemsky,83,R,R,72,177,183,80,1983-08-13,Pardubice,CZE,,forwards,20112012,EDM
8467423,https://assets.nhle.com/mugs/nhl/20112012/EDM/8467423.png,Shawn,Horcoff,10,C,L,73,210,185,95,1978-09-17,Trail,CAN,BC,forwards,20112012,EDM
8468660,https://assets.nhle.com/mugs/nhl/20112012/EDM/8468660.png,Darcy,Hordichuk,16,L,L,73,215,185,98,1980-08-10,Kamsack,CAN,SK,forwards,20112012,EDM
8471323,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471323.png,Ryan,Jones,28,L,L,73,208,185,94,1984-06-14,Chatham,CAN,ON,forwards,20112012,EDM
8474128,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474128.png,Milan,Kytnar,64,C,L,72,190,183,86,1989-05-19,Topolcany,SVK,,forwards,20112012,EDM
8475165,https://assets.nhle.com/mugs/nhl/20112012/EDM/8475165.png,Anton,Lander,51,C,L,72,184,183,83,1991-04-24,Sundsvall,SWE,,forwards,20112012,EDM
8476454,https://assets.nhle.com/mugs/nhl/20112012/EDM/8476454.png,Ryan,Nugent-Hopkins,93,C,L,72,195,183,88,1993-04-12,Burnaby,CAN,BC,forwards,20112012,EDM
8471689,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471689.png,Ryan,O'Marra,42,C,R,74,220,188,100,1987-06-09,Tokyo,JPN,,forwards,20112012,EDM
8474059,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474059.png,Linus,Omark,23,L,L,70,187,178,85,1987-02-05,Övertorneå,SWE,,forwards,20112012,EDM
8475175,https://assets.nhle.com/mugs/nhl/20112012/EDM/8475175.png,Magnus,Paajarvi,91,L,L,75,206,191,93,1991-04-12,Norrkoping,SWE,,forwards,20112012,EDM
8471402,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471402.png,Lennart,Petrell,37,L,L,75,215,191,98,1984-04-13,Helsinki,FIN,,forwards,20112012,EDM
8460496,https://assets.nhle.com/mugs/nhl/20112012/EDM/8460496.png,Ryan,Smyth,94,L,L,74,191,188,87,1976-02-21,Banff,CAN,AB,forwards,20112012,EDM
8471762,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471762.png,Chris,VandeVelde,54,C,L,74,190,188,86,1987-03-15,Moorhead,USA,MN,forwards,20112012,EDM
8471216,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471216.png,Cam,Barker,13,D,L,75,223,191,101,1986-04-04,Winnipeg,CAN,MB,defensemen,20112012,EDM
8471710,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471710.png,Taylor,Chorney,41,D,L,72,193,183,88,1987-04-27,Thunder Bay,CAN,ON,defensemen,20112012,EDM
8470104,https://assets.nhle.com/mugs/nhl/20112012/EDM/8470104.png,Tom,Gilbert,77,D,R,74,210,188,95,1983-01-10,Bloomington,USA,MN,defensemen,20112012,EDM
8473525,https://assets.nhle.com/mugs/nhl/20112012/EDM/8473525.png,Theo,Peckham,24,D,L,74,246,188,112,1987-11-10,Richmond Hill,CAN,ON,defensemen,20112012,EDM
8473507,https://assets.nhle.com/mugs/nhl/20112012/EDM/8473507.png,Jeff,Petry,2,D,R,75,209,191,95,1987-12-09,Ann Arbor,USA,MI,defensemen,20112012,EDM
8474046,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474046.png,Alex,Plante,48,D,R,76,230,193,104,1989-05-09,Brandon,CAN,MB,defensemen,20112012,EDM
8470714,https://assets.nhle.com/mugs/nhl/20112012/EDM/8470714.png,Corey,Potter,44,D,R,75,204,191,93,1984-01-05,Lansing,USA,MI,defensemen,20112012,EDM
8470988,https://assets.nhle.com/mugs/nhl/20112012/EDM/8470988.png,Bryan,Rodney,19,D,R,72,195,183,88,1984-04-22,London,CAN,ON,defensemen,20112012,EDM
8468513,https://assets.nhle.com/mugs/nhl/20112012/EDM/8468513.png,Nick,Schultz,15,D,L,73,203,185,92,1982-08-25,Strasbourg,CAN,SK,defensemen,20112012,EDM
8471222,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471222.png,Ladislav,Smid,5,D,L,76,210,193,95,1986-02-01,Frydlant,CZE,,defensemen,20112012,EDM
8467304,https://assets.nhle.com/mugs/nhl/20112012/EDM/8467304.png,Andy,Sutton,25,D,L,78,245,198,111,1975-03-10,Kingston,CAN,ON,defensemen,20112012,EDM
8474575,https://assets.nhle.com/mugs/nhl/20112012/EDM/8474575.png,Colten,Teubert,33,D,R,76,195,193,88,1990-03-08,White Rock,CAN,BC,defensemen,20112012,EDM
8470309,https://assets.nhle.com/mugs/nhl/20112012/EDM/8470309.png,Ryan,Whitney,6,D,L,76,209,193,95,1983-02-19,Boston,USA,MA,defensemen,20112012,EDM
8471186,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471186.png,Yann,Danis,34,G,L,71,180,180,82,1981-06-21,Lafontaine,CAN,QC,goalies,20112012,EDM
8471227,https://assets.nhle.com/mugs/nhl/20112012/EDM/8471227.png,Devan,Dubnyk,40,G,L,78,224,198,102,1986-05-04,Regina,CAN,SK,goalies,20112012,EDM
8459140,https://assets.nhle.com/mugs/nhl/20112012/EDM/8459140.png,Nikolai,Khabibulin,35,G,L,73,208,185,94,1973-01-13,Sverdlovsk,RUS,,goalies,20112012,EDM
8467428,https://assets.nhle.com/mugs/nhl/20112012/FLA/8467428.png,Krys,Barch,21,R,L,74,225,188,102,1980-03-26,Hamilton,CAN,ON,forwards,20112012,FLA
8470176,https://assets.nhle.com/mugs/nhl/20112012/FLA/8470176.png,Sean,Bergenheim,20,L,L,71,201,180,91,1984-02-08,Helsinki,FIN,,forwards,20112012,FLA
8471266,https://assets.nhle.com/mugs/nhl/20112012/FLA/8471266.png,David,Booth,10,L,L,72,212,183,96,1984-11-24,Detroit,USA,MI,forwards,20112012,FLA
8465059,https://assets.nhle.com/mugs/nhl/20112012/FLA/8465059.png,Matt,Bradley,22,R,R,75,200,191,91,1978-06-13,Stittsville,CAN,ON,forwards,20112012,FLA
8473646,https://assets.nhle.com/mugs/nhl/20112012/FLA/8473646.png,Ryan,Carter,24,C,L,73,205,185,93,1983-08-03,White Bear Lake,USA,MN,forwards,20112012,FLA
8470005,https://assets.nhle.com/mugs/nhl/20112012/FLA/8470005.png,Mark,Cullen,36,C,L,71,182,180,83,1978-10-28,Moorhead,USA,MN,forwards,20112012,FLA
8474149,https://assets.nhle.com/mugs/nhl/20112012/FLA/8474149.png,Evgenii,Dadonov,63,R,L,71,189,180,86,1989-03-12,Chelyabinsk,RUS,,forwards,20112012,FLA
8470039,https://assets.nhle.com/mugs/nhl/20112012/FLA/8470039.png,Tomas,Fleischmann,14,L,L,73,192,185,87,1984-05-16,Koprivnice,CZE,,forwards,20112012,FLA
8469473,https://assets.nhle.com/mugs/nhl/20112012/FLA/8469473.png,Marcel,Goc,57,C,L,73,197,185,89,1983-08-24,Calw,DEU,,forwards,20112012,FLA
8471996,https://assets.nhle.com/mugs/nhl/20112012/FLA/8471996.png,Bracken,Kearns,73,C,L,72,200,183,91,1981-05-12,North Vancouver,CAN,BC,forwards,20112012,FLA
8471842,https://assets.nhle.com/mugs/nhl/20112012/FLA/8471842.png,Tim,Kennedy,8,L,L,70,175,178,79,1986-04-30,Buffalo,USA,NY,forwards,20112012,FLA
8468518,https://assets.nhle.com/mugs/nhl/20112012/FLA/8468518.png,Tomas,Kopecky,82,R,L,75,210,191,95,1982-02-05,Ilava,SVK,,forwards,20112012,FLA
8466371,https://assets.nhle.com/mugs/nhl/20112012/FLA/8466371.png,John,Madden,10,C,L,71,190,180,86,1973-05-04,Toronto,CAN,ON,forwards,20112012,FLA
8473444,https://assets.nhle.com/mugs/nhl/20112012/FLA/8473444.png,Jon,Matsumoto,17,C,L,72,185,183,84,1986-10-13,Ottawa,CAN,ON,forwards,20112012,FLA
8473574,https://assets.nhle.com/mugs/nhl/20112012/FLA/8473574.png,Shawn,Matthias,18,C,L,76,231,193,105,1988-02-19,Mississauga,CAN,ON,forwards,20112012,FLA
8473867,https://assets.nhle.com/mugs/nhl/20112012/FLA/8473867.png,Greg,Rallo,37,C,R,72,195,183,88,1981-08-26,Gurnee,USA,IL,forwards,20112012,FLA
8474153,https://assets.nhle.com/mugs/nhl/20112012/FLA/8474153.png,Michal,Repik,,R,R,70,180,178,82,1988-12-31,Vlasim,CZE,,forwards,20112012,FLA
8467463,https://assets.nhle.com/mugs/nhl/20112012/FLA/8467463.png,Mikael,Samuelsson,26,R,R,74,218,188,99,1976-12-23,Mariefred,SWE,,forwards,20112012,FLA
8471390,https://assets.nhle.com/mugs/nhl/20112012/FLA/8471390.png,Mike,Santorelli,13,C,R,72,189,183,86,1985-12-14,Vancouver,CAN,BC,forwards,20112012,FLA
8471681,https://assets.nhle.com/mugs/nhl/20112012/FLA/8471681.png,Jack,Skille,12,R,R,73,216,185,98,1987-05-19,Madison,USA,WI,forwards,20112012,FLA
8468162,https://assets.nhle.com/mugs/nhl/20112012/FLA/8468162.png,Jerred,Smithson,25,R,R,75,209,191,95,1979-02-04,Vernon,CAN,BC,forwards,20112012,FLA
8464979,https://assets.nhle.com/mugs/nhl/20112012/FLA/8464979.png,Marco,Sturm,16,L,L,72,196,183,89,1978-09-08,Dingolfing,DEU,,forwards,20112012,FLA
8472361,https://assets.nhle.com/mugs/nhl/20112012/FLA/8472361.png,Bill,Thomas,29,R,R,73,185,185,84,1983-06-20,Pittsburgh,USA,PA,forwards,20112012,FLA
8470105,https://assets.nhle.com/mugs/nhl/20112012/FLA/8470105.png,Scottie,Upshall,19,L,L,72,200,183,91,1983-10-07,Fort McMurray,CAN,AB,forwards,20112012,FLA
8471346,https://assets.nhle.com/mugs/nhl/20112012/FLA/8471346.png,Kris,Versteeg,32,R,R,71,176,180,80,1986-05-13,Lethbridge,CAN,AB,forwards,20112012,FLA
8469457,https://assets.nhle.com/mugs/nhl/20112012/FLA/8469457.png,Stephen,Weiss,9,C,L,71,190,180,86,1983-04-03,Toronto,CAN,ON,forwards,20112012,FLA
8471234,https://assets.nhle.com/mugs/nhl/20112012/FLA/8471234.png,Wojtek,Wolski,8,L,L,75,215,191,98,1986-02-24,Zabrze,POL,,forwards,20112012,FLA
8466285,https://assets.nhle.com/mugs/nhl/20112012/FLA/8466285.png,Brian,Campbell,51,D,L,70,192,178,87,1979-05-23,Strathroy,CAN,ON,defensemen,20112012,FLA
8474184,https://assets.nhle.com/mugs/nhl/20112012/FLA/8474184.png,Keaton,Ellerby,4,D,L,77,220,196,100,1988-11-05,Strathmore,CAN,AB,defensemen,20112012,FLA
8474520,https://assets.nhle.com/mugs/nhl/20112012/FLA/8474520.png,Jason,Garrison,52,D,L,73,218,185,99,1984-11-13,White Rock,CAN,BC,defensemen,20112012,FLA
8475790,https://assets.nhle.com/mugs/nhl/20112012/FLA/8475790.png,Erik,Gudbranson,44,D,R,77,222,196,101,1992-01-07,Ottawa,CAN,ON,defensemen,20112012,FLA
8460492,https://assets.nhle.com/mugs/nhl/20112012/FLA/8460492.png,Ed,Jovanovski,55,D,L,75,220,191,100,1976-06-26,Windsor,CAN,ON,defensemen,20112012,FLA
8475179,https://assets.nhle.com/mugs/nhl/20112012/FLA/8475179.png,Dmitry,Kulikov,7,D,L,73,201,185,91,1990-10-29,Lipetsk,RUS,,defensemen,20112012,FLA
8474606,https://assets.nhle.com/mugs/nhl/20112012/FLA/8474606.png,Colby,Robak,47,D,L,75,194,191,88,1990-04-24,Dauphin,CAN,MB,defensemen,20112012,FLA
8470729,https://assets.nhle.com/mugs/nhl/20112012/FLA/8470729.png,Tyson,Strachan,23,D,R,75,210,191,95,1984-10-30,Melfort,CAN,SK,defensemen,20112012,FLA
8468478,https://assets.nhle.com/mugs/nhl/20112012/FLA/8468478.png,Mike,Weaver,43,D,R,70,186,178,84,1978-05-02,Brampton,CAN,ON,defensemen,20112012,FLA
8467910,https://assets.nhle.com/mugs/nhl/20112012/FLA/8467910.png,Nolan,Yonkman,34,D,R,78,247,198,112,1981-04-01,Punnichy,CAN,SK,defensemen,20112012,FLA
8466339,https://assets.nhle.com/mugs/nhl/20112012/FLA/8466339.png,Scott,Clemmensen,30,G,L,74,200,188,91,1977-07-23,Des Moines,USA,IA,goalies,20112012,FLA
8471822,https://assets.nhle.com/mugs/nhl/20112012/FLA/8471822.png,Brian,Foster,33,G,L,74,185,188,84,1987-02-04,Pembroke,USA,NH,goalies,20112012,FLA
8474593,https://assets.nhle.com/mugs/nhl/20112012/FLA/8474593.png,Jacob,Markstrom,25,G,L,78,207,198,94,1990-01-31,Gavle,SWE,,goalies,20112012,FLA
8460535,https://assets.nhle.com/mugs/nhl/20112012/FLA/8460535.png,Jose,Theodore,60,G,R,71,172,180,78,1976-09-13,Laval,CAN,QC,goalies,20112012,FLA
8470606,https://assets.nhle.com/mugs/nhl/20112012/LAK/8470606.png,Dustin,Brown,23,R,R,72,205,183,93,1984-11-04,Ithaca,USA,NY,forwards,20112012,LAK
8470604,https://assets.nhle.com/mugs/nhl/20112012/LAK/8470604.png,Jeff,Carter,77,C,R,75,219,191,99,1985-01-01,London,CAN,ON,forwards,20112012,LAK
8475160,https://assets.nhle.com/mugs/nhl/20112012/LAK/8475160.png,Kyle,Clifford,13,L,L,74,217,188,98,1991-01-13,Ayr,CAN,ON,forwards,20112012,LAK
8470662,https://assets.nhle.com/mugs/nhl/20112012/LAK/8470662.png,Colin,Fraser,24,C,L,73,190,185,86,1985-01-28,Sicamous,CAN,BC,forwards,20112012,LAK
8467346,https://assets.nhle.com/mugs/nhl/20112012/LAK/8467346.png,Simon,Gagne,12,L,L,73,195,185,88,1980-02-29,Ste. Foy,CAN,QC,forwards,20112012,LAK
8467466,https://assets.nhle.com/mugs/nhl/20112012/LAK/8467466.png,Trent,Hunter,47,R,R,75,217,191,98,1980-07-05,Red Deer,CAN,AB,forwards,20112012,LAK
8474100,https://assets.nhle.com/mugs/nhl/20112012/LAK/8474100.png,Dwight,King,74,L,L,76,229,193,104,1989-07-05,Meadow Lake,CAN,SK,forwards,20112012,LAK
8471685,https://assets.nhle.com/mugs/nhl/20112012/LAK/8471685.png,Anze,Kopitar,11,C,L,75,225,191,102,1987-08-24,Jesenice,SVN,,forwards,20112012,LAK
8473453,https://assets.nhle.com/mugs/nhl/20112012/LAK/8473453.png,Trevor,Lewis,22,C,R,73,201,185,91,1987-01-08,Salt Lake City,USA,UT,forwards,20112012,LAK
8474681,https://assets.nhle.com/mugs/nhl/20112012/LAK/8474681.png,Andrei,Loktionov,48,C,L,71,190,180,86,1990-05-30,Voskresensk,RUS,,forwards,20112012,LAK
8460504,https://assets.nhle.com/mugs/nhl/20112012/LAK/8460504.png,Ethan,Moreau,17,L,L,75,223,191,101,1975-09-22,Huntsville,CAN,ON,forwards,20112012,LAK
8475325,https://assets.nhle.com/mugs/nhl/20112012/LAK/8475325.png,Jordan,Nolan,71,C,L,75,219,191,99,1989-06-23,"Garden River, First Nations",CAN,ON,forwards,20112012,LAK
8471386,https://assets.nhle.com/mugs/nhl/20112012/LAK/8471386.png,Scott,Parse,21,L,R,71,189,180,86,1984-09-05,Portage,USA,MI,forwards,20112012,LAK
8471208,https://assets.nhle.com/mugs/nhl/20112012/LAK/8471208.png,Dustin,Penner,25,L,L,76,247,193,112,1982-09-28,Winkler,CAN,MB,forwards,20112012,LAK
8470617,https://assets.nhle.com/mugs/nhl/20112012/LAK/8470617.png,Mike,Richards,10,C,L,71,196,180,89,1985-02-11,Kenora,CAN,ON,forwards,20112012,LAK
8470755,https://assets.nhle.com/mugs/nhl/20112012/LAK/8470755.png,Brad,Richardson,15,C,L,72,190,183,86,1985-02-04,Belleville,CAN,ON,forwards,20112012,LAK
8468526,https://assets.nhle.com/mugs/nhl/20112012/LAK/8468526.png,Jarret,Stoll,28,C,R,73,216,185,98,1982-06-24,Melville,CAN,SK,forwards,20112012,LAK
8473908,https://assets.nhle.com/mugs/nhl/20112012/LAK/8473908.png,Kevin,Westgarth,19,R,R,76,234,193,106,1984-02-07,Amherstburg,CAN,ON,forwards,20112012,LAK
8468508,https://assets.nhle.com/mugs/nhl/20112012/LAK/8468508.png,Justin,Williams,14,R,R,73,184,185,83,1981-10-04,Cobourg,CAN,ON,forwards,20112012,LAK
