id,headshot,firstName,lastName,sweaterNumber,positionCode,shootsCatches,heightInInches,weightInPounds,heightInCentimeters,weightInKilograms,birthDate,birthCity,birthCountry,birthStateProvince,positionType,season,team
8476391,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8476391.png,T.J.,Tynan,49,C,R,68,160,173,73,1992-02-25,Orland Park,USA,IL,forwards,20162017,CBJ
8477505,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8477505.png,Alexander,Wennberg,10,C,L,74,190,188,86,1994-09-22,Stockholm,SWE,,forwards,20162017,CBJ
8478506,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8478506.png,Gabriel,Carlsson,53,D,L,77,195,196,88,1997-01-02,Orebro,SWE,,defensemen,20162017,CBJ
8476449,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8476449.png,Scott,Harrington,4,D,L,74,204,188,93,1993-03-10,Kingston,CAN,ON,defensemen,20162017,CBJ
8471677,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8471677.png,Jack,Johnson,7,D,L,73,227,185,103,1987-01-13,Indianapolis,USA,IN,defensemen,20162017,CBJ
8477495,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8477495.png,Seth,Jones,3,D,R,76,213,193,97,1994-10-03,Arlington,USA,TX,defensemen,20162017,CBJ
8476850,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8476850.png,Ryan,Murray,27,D,L,73,206,185,93,1993-09-27,Regina,CAN,SK,defensemen,20162017,CBJ
8478906,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8478906.png,Markus,Nutivaara,65,D,L,73,187,185,85,1994-06-06,Oulu,FIN,,defensemen,20162017,CBJ
8474774,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8474774.png,Dalton,Prout,47,D,R,75,215,191,98,1990-03-13,Kingsville,CAN,ON,defensemen,20162017,CBJ
8470724,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8470724.png,Kyle,Quincey,26,D,L,74,210,188,95,1985-08-12,Kitchener,CAN,ON,defensemen,20162017,CBJ
8475233,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8475233.png,David,Savard,58,D,R,73,235,185,107,1990-10-22,St-Hyacinthe,CAN,QC,defensemen,20162017,CBJ
8478460,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8478460.png,Zach,Werenski,8,D,L,74,213,188,97,1997-07-19,Grosse Pointe,USA,MI,defensemen,20162017,CBJ
8475683,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8475683.png,Sergei,Bobrovsky,72,G,L,74,182,188,83,1988-09-20,Novokuznetsk,RUS,,goalies,20162017,CBJ
8476341,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8476341.png,Anton,Forsberg,31,G,L,75,193,191,88,1992-11-27,Härnösand,SWE,,goalies,20162017,CBJ
8476914,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8476914.png,Joonas,Korpisalo,70,G,L,75,193,191,88,1994-04-28,Pori,FIN,,goalies,20162017,CBJ
8470147,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8470147.png,Curtis,McElhinney,30,G,L,73,210,185,95,1983-05-23,London,CAN,ON,goalies,20162017,CBJ
8473994,https://assets.nhle.com/mugs/nhl/20162017/DAL/8473994.png,Jamie,Benn,14,L,L,74,205,188,93,1989-07-18,Victoria,CAN,BC,forwards,20162017,DAL
8471490,https://assets.nhle.com/mugs/nhl/20162017/DAL/8471490.png,Adam,Cracknell,27,R,R,75,209,191,95,1985-07-15,Prince Albert,CAN,SK,forwards,20162017,DAL
8477450,https://assets.nhle.com/mugs/nhl/20162017/DAL/8477450.png,Jason,Dickinson,18,C,L,74,200,188,91,1995-07-04,Georgetown,CAN,ON,forwards,20162017,DAL
8475413,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475413.png,Justin,Dowling,37,C,L,70,180,178,82,1990-10-01,Calgary,CAN,AB,forwards,20162017,DAL
8475236,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475236.png,Cody,Eakin,20,C,L,72,196,183,89,1991-05-24,Winnipeg,CAN,MB,forwards,20162017,DAL
8470622,https://assets.nhle.com/mugs/nhl/20162017/DAL/8470622.png,Patrick,Eaves,18,R,R,71,203,180,92,1984-05-01,Calgary,CAN,AB,forwards,20162017,DAL
8477461,https://assets.nhle.com/mugs/nhl/20162017/DAL/8477461.png,Remi,Elie,40,L,L,73,215,185,98,1995-04-16,Cornwall,CAN,ON,forwards,20162017,DAL
8476889,https://assets.nhle.com/mugs/nhl/20162017/DAL/8476889.png,Radek,Faksa,12,C,L,75,225,191,102,1994-01-09,Vitkov,CZE,,forwards,20162017,DAL
8478495,https://assets.nhle.com/mugs/nhl/20162017/DAL/8478495.png,Denis,Gurianov,34,R,L,75,205,191,93,1997-06-07,Togliatti,RUS,,forwards,20162017,DAL
8469466,https://assets.nhle.com/mugs/nhl/20162017/DAL/8469466.png,Ales,Hemsky,83,R,R,72,177,183,80,1983-08-13,Pardubice,CZE,,forwards,20162017,DAL
8470201,https://assets.nhle.com/mugs/nhl/20162017/DAL/8470201.png,Jiri,Hudler,22,R,L,70,190,178,86,1984-01-04,Olomouc,CZE,,forwards,20162017,DAL
8471232,https://assets.nhle.com/mugs/nhl/20162017/DAL/8471232.png,Lauri,Korpikoski,38,L,L,73,193,185,88,1986-07-28,Turku,FIN,,forwards,20162017,DAL
8475310,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475310.png,Curtis,McKenzie,72,L,L,74,205,188,93,1991-02-22,Golden,CAN,BC,forwards,20162017,DAL
8476471,https://assets.nhle.com/mugs/nhl/20162017/DAL/8476471.png,Mark,McNeill,62,C,R,74,214,188,97,1993-02-22,Langley,CAN,BC,forwards,20162017,DAL
8476439,https://assets.nhle.com/mugs/nhl/20162017/DAL/8476439.png,Brett,Ritchie,25,R,R,76,215,193,98,1993-07-01,Orangeville,CAN,ON,forwards,20162017,DAL
8474849,https://assets.nhle.com/mugs/nhl/20162017/DAL/8474849.png,Antoine,Roussel,21,L,L,71,200,180,91,1989-11-21,Roubaix,FRA,,forwards,20162017,DAL
8475794,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475794.png,Tyler,Seguin,91,C,R,73,205,185,93,1992-01-31,Brampton,CAN,ON,forwards,20162017,DAL
8469544,https://assets.nhle.com/mugs/nhl/20162017/DAL/8469544.png,Patrick,Sharp,10,L,R,73,200,185,91,1981-12-27,Winnipeg,CAN,MB,forwards,20162017,DAL
8476913,https://assets.nhle.com/mugs/nhl/20162017/DAL/8476913.png,Devin,Shore,17,C,L,73,206,185,93,1994-07-19,Ajax,CAN,ON,forwards,20162017,DAL
8476966,https://assets.nhle.com/mugs/nhl/20162017/DAL/8476966.png,Gemel,Smith,46,C,L,70,203,178,92,1994-04-16,Toronto,CAN,ON,forwards,20162017,DAL
8469455,https://assets.nhle.com/mugs/nhl/20162017/DAL/8469455.png,Jason,Spezza,90,C,R,75,219,191,99,1983-06-13,Toronto,CAN,ON,forwards,20162017,DAL
8474818,https://assets.nhle.com/mugs/nhl/20162017/DAL/8474818.png,Jordie,Benn,24,D,L,74,201,188,91,1987-07-26,Victoria,CAN,BC,defensemen,20162017,DAL
8469465,https://assets.nhle.com/mugs/nhl/20162017/DAL/8469465.png,Dan,Hamhuis,2,D,L,73,204,185,93,1982-12-13,Smithers,CAN,BC,defensemen,20162017,DAL
8477945,https://assets.nhle.com/mugs/nhl/20162017/DAL/8477945.png,Julius,Honka,6,D,R,71,180,180,82,1995-12-03,Jyväskylä,FIN,,defensemen,20162017,DAL
8475730,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475730.png,Stephen,Johns,28,D,R,76,225,193,102,1992-04-18,Ellwood City,USA,PA,defensemen,20162017,DAL
8475906,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475906.png,John,Klingberg,3,D,R,75,190,191,86,1992-08-14,Gothenburg,SWE,,defensemen,20162017,DAL
8476902,https://assets.nhle.com/mugs/nhl/20162017/DAL/8476902.png,Esa,Lindell,23,D,L,75,220,191,100,1994-05-23,Vantaa,FIN,,defensemen,20162017,DAL
8475747,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475747.png,Patrik,Nemeth,15,D,L,76,230,193,104,1992-02-08,Stockholm,SWE,,defensemen,20162017,DAL
8469665,https://assets.nhle.com/mugs/nhl/20162017/DAL/8469665.png,Johnny,Oduya,47,D,L,72,191,183,87,1981-10-01,Stockholm,SWE,,defensemen,20162017,DAL
8476467,https://assets.nhle.com/mugs/nhl/20162017/DAL/8476467.png,Jamie,Oleksiak,2,D,L,79,257,201,117,1992-12-21,Toronto,CAN,ON,defensemen,20162017,DAL
8474688,https://assets.nhle.com/mugs/nhl/20162017/DAL/8474688.png,Greg,Pateryn,29,D,R,74,221,188,100,1990-06-20,Sterling Heights,USA,MI,defensemen,20162017,DAL
8470140,https://assets.nhle.com/mugs/nhl/20162017/DAL/8470140.png,Kari,Lehtonen,32,G,L,76,209,193,95,1983-11-16,Helsinki,FIN,,goalies,20162017,DAL
8474550,https://assets.nhle.com/mugs/nhl/20162017/DAL/8474550.png,Antti,Niemi,31,G,L,74,209,188,95,1983-08-29,Vantaa,FIN,,goalies,20162017,DAL
8471716,https://assets.nhle.com/mugs/nhl/20162017/DET/8471716.png,Justin,Abdelkader,8,L,L,74,213,188,97,1987-02-25,Muskegon,USA,MI,forwards,20162017,DET
8476960,https://assets.nhle.com/mugs/nhl/20162017/DET/8476960.png,Andreas,Athanasiou,72,L,L,74,190,188,86,1994-08-06,Woodbridge,CAN,ON,forwards,20162017,DET
8477479,https://assets.nhle.com/mugs/nhl/20162017/DET/8477479.png,Tyler,Bertuzzi,59,L,L,73,186,185,84,1995-02-24,Sudbury,CAN,ON,forwards,20162017,DET
8475296,https://assets.nhle.com/mugs/nhl/20162017/DET/8475296.png,Mitch,Callahan,57,R,R,72,205,183,93,1991-08-17,Whittier,USA,CA,forwards,20162017,DET
8476822,https://assets.nhle.com/mugs/nhl/20162017/DET/8476822.png,Luke,Glendening,41,C,R,71,190,180,86,1989-04-28,Grand Rapids,USA,MI,forwards,20162017,DET
8471794,https://assets.nhle.com/mugs/nhl/20162017/DET/8471794.png,Darren,Helm,43,L,L,72,192,183,87,1987-01-21,St. Andrews,CAN,MB,forwards,20162017,DET
8476430,https://assets.nhle.com/mugs/nhl/20162017/DET/8476430.png,Tomas,Jurco,26,R,L,74,197,188,89,1992-12-28,Kosice,SVK,,forwards,20162017,DET
8477946,https://assets.nhle.com/mugs/nhl/20162017/DET/8477946.png,Dylan,Larkin,71,C,L,73,198,185,90,1996-07-30,Waterford,USA,MI,forwards,20162017,DET
8478371,https://assets.nhle.com/mugs/nhl/20162017/DET/8478371.png,Matt,Lorito,22,L,L,69,171,175,78,1990-07-03,Oakville,CAN,ON,forwards,20162017,DET
8477511,https://assets.nhle.com/mugs/nhl/20162017/DET/8477511.png,Anthony,Mantha,39,R,L,77,234,196,106,1994-09-16,Longueuil,CAN,QC,forwards,20162017,DET
8470778,https://assets.nhle.com/mugs/nhl/20162017/DET/8470778.png,Drew,Miller,20,L,L,74,183,188,83,1984-02-17,Dover,USA,NJ,forwards,20162017,DET
8470144,https://assets.nhle.com/mugs/nhl/20162017/DET/8470144.png,Frans,Nielsen,81,C,L,73,186,185,84,1984-04-24,Herning,DNK,,forwards,20162017,DET
8477931,https://assets.nhle.com/mugs/nhl/20162017/DET/8477931.png,Tomas,Nosek,83,L,L,75,205,191,93,1992-09-01,Pardubice,CZE,,forwards,20162017,DET
8474679,https://assets.nhle.com/mugs/nhl/20162017/DET/8474679.png,Gustav,Nyquist,14,R,L,71,180,180,82,1989-09-01,Halmstad,SWE,,forwards,20162017,DET
8468505,https://assets.nhle.com/mugs/nhl/20162017/DET/8468505.png,Steve,Ott,29,C,L,72,193,183,88,1982-08-19,Summerside,CAN,PE,forwards,20162017,DET
8475772,https://assets.nhle.com/mugs/nhl/20162017/DET/8475772.png,Riley,Sheahan,15,C,L,74,214,188,97,1991-12-07,St. Catharines,CAN,ON,forwards,20162017,DET
8476043,https://assets.nhle.com/mugs/nhl/20162017/DET/8476043.png,Ben,Street,11,C,L,72,190,183,86,1987-02-13,Coquitlam,CAN,BC,forwards,20162017,DET
8478431,https://assets.nhle.com/mugs/nhl/20162017/DET/8478431.png,Evgeny,Svechnikov,37,R,L,75,208,191,94,1996-10-31,Yuzhno-Sakhalinsk,RUS,,forwards,20162017,DET
8475193,https://assets.nhle.com/mugs/nhl/20162017/DET/8475193.png,Tomas,Tatar,21,L,L,70,173,178,78,1990-12-01,Ilava,SVK,,forwards,20162017,DET
8470598,https://assets.nhle.com/mugs/nhl/20162017/DET/8470598.png,Thomas,Vanek,26,L,R,74,214,188,97,1984-01-19,Vienna,AUT,,forwards,20162017,DET
8468083,https://assets.nhle.com/mugs/nhl/20162017/DET/8468083.png,Henrik,Zetterberg,40,C,L,72,197,183,89,1980-10-09,Njurunda,SWE,,forwards,20162017,DET
8477215,https://assets.nhle.com/mugs/nhl/20162017/DET/8477215.png,Danny,DeKeyser,65,D,L,75,183,191,83,1990-03-07,Detroit,USA,MI,defensemen,20162017,DET
8470318,https://assets.nhle.com/mugs/nhl/20162017/DET/8470318.png,Jonathan,Ericsson,52,D,L,76,218,193,99,1984-03-02,Karlskrona,SWE,,defensemen,20162017,DET
8471242,https://assets.nhle.com/mugs/nhl/20162017/DET/8471242.png,Mike,Green,25,D,R,73,210,185,95,1985-10-12,Calgary,CAN,AB,defensemen,20162017,DET
8475324,https://assets.nhle.com/mugs/nhl/20162017/DET/8475324.png,Nick,Jensen,3,D,R,73,205,185,93,1990-09-21,Rogers,USA,MN,defensemen,20162017,DET
8468509,https://assets.nhle.com/mugs/nhl/20162017/DET/8468509.png,Niklas,Kronwall,55,D,L,72,194,183,88,1981-01-12,Stockholm,SWE,,defensemen,20162017,DET
8474873,https://assets.nhle.com/mugs/nhl/20162017/DET/8474873.png,Brian,Lashoff,32,D,L,75,215,191,98,1990-07-16,Albany,USA,NY,defensemen,20162017,DET
8476289,https://assets.nhle.com/mugs/nhl/20162017/DET/8476289.png,Alexey,Marchenko,53,D,R,75,210,191,95,1992-01-02,Moscow,RUS,,defensemen,20162017,DET
8476443,https://assets.nhle.com/mugs/nhl/20162017/DET/8476443.png,Xavier,Ouellet,61,D,L,72,197,183,89,1993-07-29,Bayonne,FRA,,defensemen,20162017,DET
8479252,https://assets.nhle.com/mugs/nhl/20162017/DET/8479252.png,Dan,Renouf,21,D,L,73,198,185,90,1994-06-01,Pickering,CAN,ON,defensemen,20162017,DET
8476418,https://assets.nhle.com/mugs/nhl/20162017/DET/8476418.png,Robbie,Russo,18,D,R,72,190,183,86,1993-02-15,Westmont,USA,IL,defensemen,20162017,DET
8474090,https://assets.nhle.com/mugs/nhl/20162017/DET/8474090.png,Brendan,Smith,2,D,L,74,200,188,91,1989-02-08,Mimico,CAN,ON,defensemen,20162017,DET
8476450,https://assets.nhle.com/mugs/nhl/20162017/DET/8476450.png,Ryan,Sproul,62,D,R,76,205,193,93,1993-01-13,Mississauga,CAN,ON,defensemen,20162017,DET
8477225,https://assets.nhle.com/mugs/nhl/20162017/DET/8477225.png,Jared,Coreau,31,G,L,77,214,196,97,1991-11-05,Perth,CAN,ON,goalies,20162017,DET
8470657,https://assets.nhle.com/mugs/nhl/20162017/DET/8470657.png,Jimmy,Howard,35,G,L,73,218,185,99,1984-03-26,Syracuse,USA,NY,goalies,20162017,DET
8475852,https://assets.nhle.com/mugs/nhl/20162017/DET/8475852.png,Petr,Mrazek,34,G,L,74,188,188,85,1992-02-14,Ostrava,CZE,,goalies,20162017,DET
8475192,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475192.png,Taylor,Beck,45,L,R,74,203,188,92,1991-05-13,St. Catharines,CAN,ON,forwards,20162017,EDM
8479465,https://assets.nhle.com/mugs/nhl/20162017/EDM/8479465.png,Drake,Caggiula,8,L,L,70,176,178,80,1994-06-20,Pickering,CAN,ON,forwards,20162017,EDM
8471976,https://assets.nhle.com/mugs/nhl/20162017/EDM/8471976.png,David,Desharnais,13,C,L,67,180,170,82,1986-09-14,Laurier-Station,CAN,QC,forwards,20162017,EDM
8477934,https://assets.nhle.com/mugs/nhl/20162017/EDM/8477934.png,Leon,Draisaitl,29,C,L,74,208,188,94,1995-10-27,Cologne,DEU,,forwards,20162017,EDM
8474586,https://assets.nhle.com/mugs/nhl/20162017/EDM/8474586.png,Jordan,Eberle,14,R,R,71,190,180,86,1990-05-15,Regina,CAN,SK,forwards,20162017,EDM
8468611,https://assets.nhle.com/mugs/nhl/20162017/EDM/8468611.png,Matt,Hendricks,23,L,L,72,211,183,96,1981-06-17,Blaine,USA,MN,forwards,20162017,EDM
8475178,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475178.png,Zack,Kassian,44,R,R,75,211,191,96,1991-01-24,Windsor,CAN,ON,forwards,20162017,EDM
8476915,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476915.png,Jujhar,Khaira,16,L,L,76,212,193,96,1994-08-13,Surrey,CAN,BC,forwards,20162017,EDM
8475165,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475165.png,Anton,Lander,51,C,L,72,184,183,83,1991-04-24,Sundsvall,SWE,,forwards,20162017,EDM
8473914,https://assets.nhle.com/mugs/nhl/20162017/EDM/8473914.png,Mark,Letestu,55,C,R,70,195,178,88,1985-02-04,Elk Point,CAN,AB,forwards,20162017,EDM
8473473,https://assets.nhle.com/mugs/nhl/20162017/EDM/8473473.png,Milan,Lucic,27,L,L,75,240,191,109,1988-06-07,Vancouver,CAN,BC,forwards,20162017,EDM
8474034,https://assets.nhle.com/mugs/nhl/20162017/EDM/8474034.png,Patrick,Maroon,19,L,L,75,234,191,106,1988-04-23,St. Louis,USA,MO,forwards,20162017,EDM
8478402,https://assets.nhle.com/mugs/nhl/20162017/EDM/8478402.png,Connor,McDavid,97,C,L,73,193,185,88,1997-01-13,Richmond Hill,CAN,ON,forwards,20162017,EDM
8476454,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476454.png,Ryan,Nugent-Hopkins,93,C,L,72,195,183,88,1993-04-12,Burnaby,CAN,BC,forwards,20162017,EDM
8476336,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476336.png,Iiro,Pakarinen,26,R,R,73,212,185,96,1991-08-25,Loviisa,FIN,,forwards,20162017,EDM
8475752,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475752.png,Tyler,Pitlick,15,R,R,74,200,188,91,1991-11-01,Minneapolis,USA,MN,forwards,20162017,EDM
8471678,https://assets.nhle.com/mugs/nhl/20162017/EDM/8471678.png,Benoit,Pouliot,67,L,L,75,200,191,91,1986-09-29,Alfred,CAN,ON,forwards,20162017,EDM
8479344,https://assets.nhle.com/mugs/nhl/20162017/EDM/8479344.png,Jesse,Puljujarvi,13,R,R,76,201,193,91,1998-05-07,Alvkarleby,SWE,,forwards,20162017,EDM
8477415,https://assets.nhle.com/mugs/nhl/20162017/EDM/8477415.png,Anton,Slepyshev,58,L,R,74,221,188,100,1994-05-13,Penza,RUS,,forwards,20162017,EDM
8476988,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476988.png,Matt,Benning,83,D,R,73,203,185,92,1994-05-25,Edmonton,CAN,AB,defensemen,20162017,EDM
8475869,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475869.png,Brandon,Davidson,88,D,L,74,204,188,93,1991-08-21,Taber,CAN,AB,defensemen,20162017,EDM
8471816,https://assets.nhle.com/mugs/nhl/20162017/EDM/8471816.png,Mark,Fayne,5,D,R,75,209,191,95,1987-05-15,Nashua,USA,NH,defensemen,20162017,EDM
8473468,https://assets.nhle.com/mugs/nhl/20162017/EDM/8473468.png,Eric,Gryba,62,D,R,76,222,193,101,1988-04-14,Saskatoon,CAN,SK,defensemen,20162017,EDM
8476472,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476472.png,Oscar,Klefbom,77,D,L,75,216,191,98,1993-07-20,Karlstad,SWE,,defensemen,20162017,EDM
8476457,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476457.png,Adam,Larsson,6,D,R,75,209,191,95,1992-11-12,Skelleftea,SWE,,defensemen,20162017,EDM
8477498,https://assets.nhle.com/mugs/nhl/20162017/EDM/8477498.png,Darnell,Nurse,25,D,L,76,221,193,100,1995-02-04,Hamilton,CAN,ON,defensemen,20162017,EDM
8477851,https://assets.nhle.com/mugs/nhl/20162017/EDM/8477851.png,Jordan,Oesterle,82,D,L,72,187,183,85,1992-06-25,Dearborn Heights,USA,MI,defensemen,20162017,EDM
8476852,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476852.png,Griffin,Reinhart,8,D,L,76,212,193,96,1994-01-24,North Vancouver,CAN,BC,defensemen,20162017,EDM
8471729,https://assets.nhle.com/mugs/nhl/20162017/EDM/8471729.png,Kris,Russell,6,D,L,70,170,178,77,1987-05-02,Caroline,CAN,AB,defensemen,20162017,EDM
8471284,https://assets.nhle.com/mugs/nhl/20162017/EDM/8471284.png,Andrej,Sekera,2,D,L,72,200,183,91,1986-06-08,Bojnice,SVK,,defensemen,20162017,EDM
8476416,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476416.png,Dillon,Simpson,79,D,L,74,191,188,87,1993-02-10,Edmonton,CAN,AB,defensemen,20162017,EDM
8476316,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476316.png,Laurent,Brossoit,1,G,L,75,215,191,98,1993-03-23,Port Alberni,CAN,BC,goalies,20162017,EDM
8475361,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475361.png,Jonas,Gustavsson,50,G,L,76,201,193,91,1984-10-24,Danderyd,SWE,,goalies,20162017,EDM
8475660,https://assets.nhle.com/mugs/nhl/20162017/EDM/8475660.png,Cam,Talbot,33,G,L,76,201,193,91,1987-07-05,Caledonia,CAN,ON,goalies,20162017,EDM
8477493,https://assets.nhle.com/mugs/nhl/20162017/FLA/8477493.png,Aleksander,Barkov,16,C,L,75,215,191,98,1995-09-02,Tampere,FIN,,forwards,20162017,FLA
8475760,https://assets.nhle.com/mugs/nhl/20162017/FLA/8475760.png,Nick,Bjugstad,27,C,R,78,209,198,95,1992-07-17,Minneapolis,USA,MN,forwards,20162017,FLA
8476495,https://assets.nhle.com/mugs/nhl/20162017/FLA/8476495.png,Seth,Griffith,24,C,R,69,190,175,86,1993-01-04,Wallaceburg,CAN,ON,forwards,20162017,FLA
8475597,https://assets.nhle.com/mugs/nhl/20162017/FLA/8475597.png,Shane,Harper,38,R,R,71,193,180,88,1989-02-01,Valencia,USA,CA,forwards,20162017,FLA
8476456,https://assets.nhle.com/mugs/nhl/20162017/FLA/8476456.png,Jonathan,Huberdeau,11,L,L,73,200,185,91,1993-06-04,Saint-Jerome,CAN,QC,forwards,20162017,FLA
8448208,https://assets.nhle.com/mugs/nhl/20162017/FLA/8448208.png,Jaromir,Jagr,68,R,L,75,230,191,104,1972-02-15,Kladno,CZE,,forwards,20162017,FLA
8469638,https://assets.nhle.com/mugs/nhl/20162017/FLA/8469638.png,Jussi,Jokinen,36,L,L,72,191,183,87,1983-04-01,Kalajoki,FIN,,forwards,20162017,FLA
8468001,https://assets.nhle.com/mugs/nhl/20162017/FLA/8468001.png,Derek,MacKenzie,17,C,L,71,177,180,80,1981-06-11,Sudbury,CAN,ON,forwards,20162017,FLA
8478843,https://assets.nhle.com/mugs/nhl/20162017/FLA/8478843.png,Denis,Malgin,62,C,R,69,182,175,83,1997-01-18,Olten,CHE,,forwards,20162017,FLA
8476539,https://assets.nhle.com/mugs/nhl/20162017/FLA/8476539.png,Jonathan,Marchessault,81,C,R,69,183,175,83,1990-12-27,Cap-Rouge,CAN,QC,forwards,20162017,FLA
8477955,https://assets.nhle.com/mugs/nhl/20162017/FLA/8477955.png,Jared,McCann,90,C,L,73,191,185,87,1996-05-31,Stratford,CAN,ON,forwards,20162017,FLA
8475735,https://assets.nhle.com/mugs/nhl/20162017/FLA/8475735.png,Greg,McKegg,41,C,L,72,195,183,88,1992-06-17,St. Thomas,CAN,ON,forwards,20162017,FLA
8476415,https://assets.nhle.com/mugs/nhl/20162017/FLA/8476415.png,Kyle,Rau,92,C,L,69,171,175,78,1992-10-24,Eden Prairie,USA,MN,forwards,20162017,FLA
8474098,https://assets.nhle.com/mugs/nhl/20162017/FLA/8474098.png,Colton,Sceviour,7,C,R,72,190,183,86,1989-04-20,Red Deer,CAN,AB,forwards,20162017,FLA
8475958,https://assets.nhle.com/mugs/nhl/20162017/FLA/8475958.png,Michael,Sgarbossa,48,C,L,72,179,183,81,1992-07-25,Campbellville,CAN,ON,forwards,20162017,FLA
8475191,https://assets.nhle.com/mugs/nhl/20162017/FLA/8475191.png,Reilly,Smith,18,R,L,73,185,185,84,1991-04-01,Mimico,CAN,ON,forwards,20162017,FLA
8476200,https://assets.nhle.com/mugs/nhl/20162017/FLA/8476200.png,Paul,Thompson,15,R,R,73,201,185,91,1988-11-30,Methuen,USA,MA,forwards,20162017,FLA
8465978,https://assets.nhle.com/mugs/nhl/20162017/FLA/8465978.png,Shawn,Thornton,22,L,R,74,217,188,98,1977-07-23,Oshawa,CAN,ON,forwards,20162017,FLA
8476389,https://assets.nhle.com/mugs/nhl/20162017/FLA/8476389.png,Vincent,Trocheck,21,C,R,71,184,180,83,1993-07-11,Pittsburgh,USA,PA,forwards,20162017,FLA
8470598,https://assets.nhle.com/mugs/nhl/20162017/FLA/8470598.png,Thomas,Vanek,26,L,R,74,214,188,97,1984-01-19,Vienna,AUT,,forwards,20162017,FLA
8474218,https://assets.nhle.com/mugs/nhl/20162017/FLA/8474218.png,Jason,Demers,55,D,R,73,195,185,88,1988-06-09,Dorval,CAN,QC,defensemen,20162017,FLA
8477932,https://assets.nhle.com/mugs/nhl/20162017/FLA/8477932.png,Aaron,Ekblad,5,D,R,76,215,193,98,1996-02-07,Windsor,CAN,ON,defensemen,20162017,FLA
8474000,https://assets.nhle.com/mugs/nhl/20162017/FLA/8474000.png,Steven,Kampfer,77,D,R,71,198,180,90,1988-09-24,Ann Arbor,USA,MI,defensemen,20162017,FLA
8471693,https://assets.nhle.com/mugs/nhl/20162017/FLA/8471693.png,Jakub,Kindl,46,D,L,75,199,191,90,1987-02-10,Sumperk,CZE,,defensemen,20162017,FLA
8476875,https://assets.nhle.com/mugs/nhl/20162017/FLA/8476875.png,Mike,Matheson,19,D,L,74,193,188,88,1994-02-27,Pointe-Claire,CAN,QC,defensemen,20162017,FLA
8477452,https://assets.nhle.com/mugs/nhl/20162017/FLA/8477452.png,Ian,McCoshen,12,D,L,75,218,191,99,1995-08-05,Anaheim,USA,CA,defensemen,20162017,FLA
8475795,https://assets.nhle.com/mugs/nhl/20162017/FLA/8475795.png,Dylan,McIlrath,8,D,R,77,232,196,105,1992-04-20,Winnipeg,CAN,MB,defensemen,20162017,FLA
8475755,https://assets.nhle.com/mugs/nhl/20162017/FLA/8475755.png,Alexander,Petrovic,6,D,R,76,220,193,100,1992-03-03,Edmonton,CAN,AB,defensemen,20162017,FLA
8475796,https://assets.nhle.com/mugs/nhl/20162017/FLA/8475796.png,Mark,Pysyk,13,D,R,73,205,185,93,1992-01-11,Sherwood Park,CAN,AB,defensemen,20162017,FLA
8477346,https://assets.nhle.com/mugs/nhl/20162017/FLA/8477346.png,MacKenzie,Weegar,52,D,R,72,206,183,93,1994-01-07,Ottawa,CAN,ON,defensemen,20162017,FLA
8471735,https://assets.nhle.com/mugs/nhl/20162017/FLA/8471735.png,Keith,Yandle,3,D,L,73,192,185,87,1986-09-09,Boston,USA,MA,defensemen,20162017,FLA
